Depth(m),TVD(m),SPP Avg(bar),Flow In Pum Avg(lpm),ROP Avg(m/hr),Torque Abs Avg(kN-m),WOB Avg(mton),RPM Surface Avg(rpm),Dens Mud(sg),Annular Press(barg),well_id,SPP_smooth,SPP_ratio,AP_smooth,AP_ratio,mode,distance_to_low_pressure_m,is_core_drill
2205.0,1976.3217,87.8835,1194.0,29.2856,17.395,8.8908,78.5938,1.4123,247.6493,D,92.2592,0.952571667649405,247.7481,0.9996012078397373,low_pressure_event,0.0,False
2206.0,1976.5369,75.6742,1194.5042,43.3984,17.8013,7.9112,78.7724,1.4123,247.0097,D,92.2592,0.8202347299781485,248.0394,0.9958486434010081,low_pressure_event,0.0,False
2207.0,1976.7413,74.0043,1194.5115,40.382,16.902,7.5046,78.8367,1.4123,247.0516,D,92.2592,0.8021346380631958,248.0642,0.9959179921971812,low_pressure_event,0.0,False
2208.0,1976.922,92.2592,1193.8346,25.8569,15.5987,8.3192,78.9015,1.4122,248.6763,D,92.2592,1.0,248.381,1.0011888993119442,low_pressure_event,0.0,False
2209.0,1977.1094,92.7678,1193.7695,21.1245,15.923,8.083,78.9301,1.4122,248.966,D,92.7678,1.0,248.49,1.00191557004306,low_pressure_event,0.0,False
2210.0,1977.3105,91.1971,1193.9608,23.4407,16.3145,8.5739,78.6539,1.412,249.062,D,92.2592,0.9884878689604939,248.5678,1.001988189942543,low_pressure_event,0.0,False
2211.0,1977.4944,81.2043,1193.9994,21.4727,16.6295,8.7816,78.8521,1.4119,248.49,D,91.1971,0.8904263403112599,248.5727,0.9996673005523133,low_pressure_event,0.0,False
2212.0,1977.6901,87.2813,1194.1515,19.8843,16.0644,8.3298,78.9045,1.4118,249.0202,D,91.1971,0.9570622311455079,248.6763,1.001382922296978,low_pressure_event,0.0,False
2213.0,1977.8698,74.9094,1194.788,22.8814,16.9333,8.6215,78.6927,1.4118,248.0642,D,91.1971,0.8214011191145333,248.966,0.9963778186579694,low_pressure_event,0.0,False
2214.0,1978.0573,73.1037,1194.6729,30.7225,17.0673,8.4282,78.865,1.4117,248.0394,D,91.1971,0.8016011474049065,249.0202,0.9960613636965998,low_pressure_event,0.0,False
2215.0,1978.2428,79.6191,1194.3019,31.7859,17.0791,7.7269,78.5543,1.4117,248.5678,D,91.1971,0.8730442086425994,249.062,0.9980157551131846,low_pressure_event,0.0,False
2216.0,1978.4208,93.6657,1193.8829,31.3949,16.6282,8.0758,78.8138,1.4117,249.641,D,92.2592,1.015245092088377,249.1624,1.0019208355674853,low_pressure_event,0.0,False
2217.0,1978.6025,93.8564,1193.8181,31.1298,16.5777,7.9954,78.8277,1.4117,249.6697,D,92.2592,1.0173120946203738,249.1624,1.0020360214863882,low_pressure_event,0.0,False
2218.0,1978.7854,93.3419,1193.7152,29.8096,16.9486,8.3761,78.8034,1.4117,249.6536,D,92.2592,1.0117354150046822,249.1624,1.0019714049952964,drill,1.0,False
2219.0,1978.9586,93.0898,1193.3875,29.8029,16.864,8.285,78.681,1.4117,249.6604,D,92.7579,1.003578131889575,249.2992,1.0014488614484123,drill,2.0,False
2220.0,1979.1375,89.2172,1194.0303,30.6595,16.8047,7.8742,78.8102,1.4117,249.2992,D,92.7579,0.9618285881849417,249.3742,0.9996992471554796,drill,3.0,False
2221.0,1979.3153,86.5353,1194.0464,27.953,16.5948,8.0241,79.0311,1.4117,249.1624,D,92.7579,0.9329156869657463,249.3742,0.9991506739670744,drill,4.0,False
2222.0,1979.4817,93.2033,1193.7372,28.271,16.3046,8.0552,78.586,1.4117,249.6687,D,92.7579,1.004801747344431,249.3742,1.0011809561694835,drill,4.0,False
2223.0,1979.6538,94.0039,1193.8068,28.832,16.0564,8.4363,78.8412,1.4117,249.6424,D,92.7579,1.0134328181211518,249.3742,1.001075492172005,drill,3.0,False
2224.0,1979.8346,93.5059,1193.501,27.2708,15.1059,8.4062,78.9847,1.4117,249.6191,D,92.7579,1.0080640031738535,249.3742,1.0009820582883073,drill,2.0,False
2225.0,1980.0132,93.2128,1193.475,28.45,14.7926,7.4073,79.3337,1.4118,249.5705,D,92.7579,1.00490416449704,249.3742,1.0007871704450582,drill,1.0,False
2226.0,1980.1631,93.2585,1194.1033,20.57,14.3163,7.9281,78.7174,1.4119,249.6649,D,92.7579,1.0053968449048545,249.3742,1.001165718025361,low_pressure_event,0.0,False
2227.0,1980.3422,74.1143,1194.5204,32.719,13.9614,9.0465,78.9866,1.4119,248.0841,D,92.7299,0.7992492173506064,249.3188,0.9950477059892796,low_pressure_event,0.0,False
2228.0,1980.4945,75.9961,1194.6301,25.568,13.7741,8.7461,79.0265,1.4119,248.2047,D,92.4372,0.8221376242465154,249.2992,0.9956096930916746,low_pressure_event,0.0,False
2229.0,1980.6626,92.7579,1193.7983,34.8236,14.7894,8.3737,78.9016,1.4119,249.3876,D,92.1625,1.0064603282246034,249.2282,1.000639574494379,low_pressure_event,0.0,False
2230.0,1980.8241,92.9893,1193.8406,31.4917,16.1609,8.2726,78.8324,1.412,249.3742,D,91.8803,1.012070052013326,249.2002,1.0006982337895396,low_pressure_event,0.0,False
2231.0,1980.989,92.7299,1193.8096,32.1832,15.8733,8.2994,79.0602,1.412,249.3188,D,91.9049,1.0089766704495626,249.1624,1.00062770305632,drill,1.0,False
2232.0,1981.1448,92.4372,1193.894,30.8678,16.1371,8.0963,78.6198,1.412,249.2282,D,91.9049,1.0057918565821844,248.9863,1.0009715393979508,drill,2.0,False
2233.0,1981.308,92.1625,1193.8456,32.9814,16.7948,8.5774,78.7667,1.412,249.2002,D,91.8803,1.0030713874464927,248.845,1.0014273945628804,drill,1.0,False
2234.0,1981.4579,89.229,1194.0511,29.2903,16.2566,8.1807,78.8996,1.4121,248.845,D,91.7549,0.9724712249700015,248.5749,1.0010865940205547,low_pressure_event,0.0,False
2235.0,1981.6178,77.5997,1194.4473,30.8567,16.5522,8.2925,78.7425,1.4121,247.8936,D,91.6938,0.8462916794810554,248.3444,0.9981847788796525,low_pressure_event,0.0,False
2236.0,1981.7789,91.8803,1193.5958,28.0138,15.7891,7.0912,79.0647,1.4123,248.9863,D,91.573,1.0033557926463041,248.3282,1.0026501218951371,low_pressure_event,0.0,False
2237.0,1981.9232,91.573,1193.699,14.785,14.7605,6.3558,78.8745,1.4124,248.5749,D,91.3134,1.002842956236434,248.3197,1.0010277074271594,low_pressure_event,0.0,False
2238.0,1982.0782,78.032,1194.6478,22.9029,17.0192,8.8885,78.5235,1.4125,247.3391,D,91.3134,0.8545514678020969,248.3197,0.9960510583735402,low_pressure_event,0.0,False
2239.0,1982.2493,91.3134,1193.451,31.6421,17.6067,8.8479,78.0896,1.4126,248.3444,D,91.3134,1.0,248.3197,1.000099468548005,low_pressure_event,0.0,False
2240.0,1982.3711,91.7549,1193.65,14.6051,16.7606,8.9464,78.5775,1.4126,248.3282,D,91.3134,1.0048349968350758,248.3197,1.0000342300671272,low_pressure_event,0.0,False
2241.0,1982.5209,91.9049,1193.8074,24.1899,17.1364,8.495,78.775,1.4126,248.3197,D,91.3134,1.0064776911165283,248.3197,1.0,drill,1.0,False
2242.0,1982.6688,91.6938,1193.5771,22.187,17.284,8.876,78.7239,1.4127,248.2894,D,91.3134,1.0041658726977638,248.3197,0.9998779798783584,low_pressure_event,0.0,False
2243.0,1982.8152,81.9909,1194.3824,28.8566,17.4318,8.576,78.8288,1.4128,247.4814,D,91.3134,0.8979065504077167,248.3197,0.9966241099679164,low_pressure_event,0.0,False
2244.0,1982.9574,88.3846,1193.9951,26.2894,17.1168,8.6718,78.7425,1.4128,248.0758,D,90.636,0.9751599805816674,248.3197,0.9990177984267861,low_pressure_event,0.0,False
2245.0,1983.1016,81.9481,1194.3262,30.4543,17.1833,8.5559,78.9198,1.4129,247.4515,D,90.636,0.9041451520367183,248.2894,0.9966253090144002,low_pressure_event,0.0,False
2246.0,1983.2395,82.3463,1194.0238,27.4329,16.5167,8.1115,78.6902,1.413,247.5376,D,91.3134,0.9017986407252385,248.3197,0.9968504311176277,low_pressure_event,0.0,False
2247.0,1983.3839,74.4644,1194.8662,30.9192,16.9637,8.6063,78.8968,1.4131,246.9368,D,90.636,0.8215764155523192,248.2894,0.994552324827399,low_pressure_event,0.0,False
2248.0,1983.5155,87.8646,1194.0808,28.0494,16.8417,8.8294,78.6334,1.4132,248.0469,D,90.636,0.96942274592877,248.2894,0.9990233171452345,low_pressure_event,0.0,False
2249.0,1983.6561,79.1101,1194.1456,27.6645,16.6507,8.4004,78.9783,1.4131,247.4344,D,90.636,0.872833090604175,248.3197,0.9964348378320367,low_pressure_event,0.0,False
2250.0,1983.7876,91.8857,1193.9133,24.5708,16.0445,8.0627,78.8078,1.4132,248.5794,D,90.4984,1.0153295527876736,248.3197,1.0010458292274031,low_pressure_event,0.0,False
2251.0,1983.9166,92.2413,1193.8619,24.7956,16.6086,7.9339,78.698,1.4132,248.7559,D,89.2964,1.0329789330812886,248.3197,1.001756606503632,low_pressure_event,0.0,False
2252.0,1984.0552,91.9658,1193.8717,29.0835,16.9467,8.7953,78.8367,1.4133,248.9127,D,88.9953,1.0333781671616367,248.4999,1.00166116767049,drill,1.0,False
2253.0,1984.1847,92.2397,1193.4917,30.1087,16.808,8.4172,78.6927,1.4134,249.0142,D,88.9946,1.0364640101758982,248.5022,1.0020603439325688,drill,1.0,False
2254.0,1984.3092,90.636,1194.0173,20.481,16.3258,7.7274,79.2253,1.4138,248.9246,D,88.9946,1.018443815692188,248.5794,1.001388691098297,low_pressure_event,0.0,False
2255.0,1984.4531,76.2794,1194.3892,34.3942,16.6867,8.269,78.6859,1.4141,248.032,D,88.9946,0.8571239153836299,248.7559,0.9970899182692753,low_pressure_event,0.0,False
2256.0,1984.5686,93.3689,1193.7229,29.0262,16.4194,8.298,78.7339,1.4142,249.1317,D,88.9946,1.0491524204839393,248.7559,1.0015107179367404,low_pressure_event,0.0,False
2257.0,1984.696,89.2964,1193.9528,20.3716,15.3972,6.7437,79.0059,1.4142,248.2866,D,88.9946,1.0033912169951884,248.7754,0.9980351755036873,low_pressure_event,0.0,False
2258.0,1984.8278,92.2946,1193.6411,18.8187,14.9719,5.6061,90.9559,1.4142,248.4999,D,88.9946,1.0370809015378462,248.8283,0.9986802144289857,drill,1.0,False
2259.0,1984.9336,90.4984,1163.1526,24.5876,16.081,5.5485,138.6493,1.4143,249.3563,D,88.9953,1.0168896559705962,248.9127,1.0017821509308285,drill,2.0,False
2260.0,1985.0582,88.0727,1154.4513,45.196,16.9957,6.5389,138.729,1.4143,249.2057,D,89.0201,0.9893574597197712,248.9246,1.0011292576145547,drill,3.0,False
2261.0,1985.1824,88.9946,1153.8455,45.1104,17.0797,6.8194,138.7087,1.4144,249.1689,D,88.9953,0.9999921344160873,248.925,1.000979813196746,drill,4.0,False
2262.0,1985.3002,88.9953,1154.3501,41.7029,15.9895,6.5106,138.8279,1.4143,249.2213,D,88.9953,1.0,249.0142,1.0008316794785197,drill,3.0,False
2263.0,1985.4213,82.2586,1154.384,33.843,14.3597,6.5393,139.1229,1.4144,248.5022,D,88.9953,0.9243027440774962,249.1317,0.9974732240016023,drill,2.0,False
2264.0,1985.5243,85.3091,1154.5844,22.4278,12.8408,5.8232,139.1102,1.4144,248.8283,D,88.9953,0.9585798351148881,249.1689,0.9986330557304703,drill,1.0,False
2265.0,1985.6368,87.8312,1153.5657,23.0443,13.1719,7.5287,138.9714,1.4145,248.925,D,88.9946,0.9869272967123847,249.1902,0.9989357526901138,low_pressure_event,0.0,False
2266.0,1985.7614,73.6075,1155.0996,58.9976,14.161,5.8258,139.0234,1.4145,247.7692,D,88.9946,0.8271007454384872,249.1902,0.9942975285544937,low_pressure_event,0.0,False
2267.0,1985.8734,83.49,1153.9197,48.0792,13.9357,4.8922,138.9002,1.4145,248.7754,D,88.7786,0.9404293377007522,249.2057,0.9982733139731554,low_pressure_event,0.0,False
2268.0,1985.9774,88.5123,1153.8213,38.8413,14.5,5.0522,138.9197,1.4145,249.1902,D,88.7434,0.9973958626782387,249.2213,0.9998752113081827,low_pressure_event,0.0,False
2269.0,1986.0841,89.0445,1154.3052,43.7518,13.517,4.502,139.1518,1.4145,249.2939,D,88.6032,1.0049806327536703,249.2655,1.000113934740267,drill,1.0,False
2270.0,1986.1901,89.0201,1153.6141,34.6135,14.0076,5.4461,138.8968,1.4145,249.2655,D,88.5123,1.0057370557538332,249.2655,1.0,drill,2.0,False
2271.0,1986.2977,88.7786,1154.1733,44.0387,13.6349,5.3853,139.0784,1.4145,249.3167,D,88.6032,1.001979612474493,249.2939,1.0000914583148646,drill,3.0,False
2272.0,1986.41,89.0065,1153.7788,46.7376,12.8327,4.3429,139.0807,1.4146,249.3882,D,88.6032,1.0045517543384437,249.3167,1.0002867838375848,drill,3.0,False
2273.0,1986.5068,89.2444,1154.3052,47.6121,12.8893,4.4169,139.0902,1.4146,249.4954,D,88.6032,1.0072367589432436,249.3693,1.000505675718703,drill,2.0,False
2274.0,1986.61,89.0597,1153.8195,42.702,12.7457,3.9216,139.0647,1.4146,249.4548,D,88.6337,1.004806298281579,249.3882,1.0002670535334068,drill,1.0,False
2275.0,1986.7101,88.7434,1153.6819,48.0681,12.4559,3.7966,139.0998,1.4146,249.5954,D,88.6337,1.001237678219458,249.4032,1.0007706396710228,low_pressure_event,0.0,False
2276.0,1986.8143,76.6578,1154.8665,46.7718,12.437,2.8631,139.0248,1.4147,248.3918,D,88.7434,0.8638140977244505,249.4269,0.9958500867388401,low_pressure_event,0.0,False
2277.0,1986.9044,85.5567,1154.8298,28.063,14.134,5.0566,138.944,1.4147,249.3693,D,88.7434,0.9640908506998832,249.4548,0.9996572525363312,low_pressure_event,0.0,False
2278.0,1987.0033,88.6032,1154.6772,38.8614,14.8107,5.7507,138.9605,1.4147,249.9298,D,88.7434,0.9984201642037606,249.4954,1.0017411142650325,low_pressure_event,0.0,False
2279.0,1987.0966,83.2712,1154.6451,40.2054,14.7799,5.6878,138.9048,1.4148,249.4032,D,88.7434,0.9383368227947092,249.5954,0.9992299537571605,drill,1.0,False
2280.0,1987.1917,81.4662,1154.7404,35.0881,15.612,5.606,138.8797,1.4148,249.4269,D,88.6337,0.9191334672929145,249.5954,0.9993249074301849,drill,2.0,False
2281.0,1987.2765,88.6337,1153.7059,21.0992,15.6394,6.4708,138.8284,1.4149,250.0743,D,88.6032,1.0003442313595898,249.5954,1.0019187052325482,drill,3.0,False
2282.0,1987.3795,89.6976,1153.7872,23.9412,14.6716,6.3809,138.8921,1.415,250.0707,D,88.598,1.0124111153750648,249.5954,1.0019042818898103,drill,4.0,False
2283.0,1987.4602,89.6945,1153.8781,47.1466,14.1164,6.1223,139.0872,1.4151,250.2317,D,88.4891,1.0136220167229637,249.5954,1.0025493258289215,drill,5.0,False
2284.0,1987.5428,89.1548,1154.4929,29.8275,14.9252,6.2902,138.8849,1.4152,250.0718,D,88.4891,1.0075229604550164,249.5954,1.0019086890223137,drill,6.0,True
2285.0,1987.6392,88.1561,1154.9464,49.4138,16.4207,6.5946,138.8889,1.4152,250.1267,D,88.1586,0.9999716420179084,249.5954,1.0021286449990665,drill,7.0,True
2286.0,1987.7195,89.2528,1154.3495,21.6847,15.6934,6.6066,134.653,1.4153,250.0235,D,88.1561,1.0124404323693992,249.4269,1.00239188315294,drill,8.0,True
2287.0,1987.7925,88.598,1154.1165,11.3683,12.7414,7.8471,128.787,1.4155,249.8838,D,88.1586,1.0049841989323787,249.6335,1.0010026699140941,drill,7.0,True
2288.0,1987.8774,88.4891,1153.8801,15.7312,14.5178,8.7506,139.0879,1.4156,250.0029,D,88.4891,1.0,249.7207,1.0011300625058315,drill,6.0,True
2289.0,1987.9502,86.5921,1153.84,18.0214,14.8999,8.9685,138.6973,1.4157,249.7207,D,88.4891,0.9785623314057891,249.7207,1.0,drill,5.0,False
2290.0,1988.0454,83.7446,1154.1144,17.5358,14.4308,8.7758,131.5002,1.4158,249.0697,D,88.598,0.9452199823923791,249.7822,0.997147514914994,drill,4.0,False
2291.0,1988.1257,87.5113,1153.6774,26.4684,15.3643,8.7215,98.7977,1.4159,248.4395,D,88.6337,0.9873366450909755,249.8838,0.9942201135087588,drill,3.0,False
2292.0,1988.1884,88.1586,1154.0483,18.1085,15.1774,8.7028,98.8634,1.416,248.2385,D,89.0934,0.9895076402965877,249.8838,0.9934157396357827,drill,2.0,False
2293.0,1988.2677,87.8871,1153.5703,33.2567,15.5203,7.805,112.5063,1.416,248.5529,D,89.0934,0.9864602765187994,249.8838,0.9946739244400797,drill,1.0,False
2294.0,1988.3448,89.0934,1154.2506,44.1622,15.6391,7.8001,139.0101,1.416,249.2332,D,89.0934,1.0,249.8838,0.9973963898419985,low_pressure_event,0.0,False
2295.0,1988.4183,74.1009,1154.5632,50.8449,14.6416,7.2661,139.1036,1.4161,247.6827,D,89.0934,0.8317215416630187,249.8838,0.9911915058119014,low_pressure_event,0.0,False
2296.0,1988.4873,84.7678,1155.0563,29.7519,14.303,6.4849,138.8857,1.4162,249.0863,D,89.0934,0.9514487043933668,249.8838,0.9968085165985149,low_pressure_event,0.0,False
2297.0,1988.5564,89.3462,1154.2471,41.3698,15.1657,6.7692,138.7453,1.4162,249.6335,D,88.598,1.008444885889072,249.8838,0.9989983344258411,low_pressure_event,0.0,False
2298.0,1988.6251,89.1447,1154.0865,46.6599,16.0697,7.3152,138.8086,1.4162,249.7822,D,89.0934,1.0005758002276262,249.9263,0.9994234300271719,drill,1.0,False
2299.0,1988.6912,90.6294,1154.0884,46.8504,16.1873,7.54,138.845,1.4163,249.9263,D,89.1447,1.016654944152597,249.9263,1.0,drill,2.0,False
2300.0,1988.7562,90.6819,1154.323,45.0592,15.2946,7.5744,138.9134,1.4163,250.1376,D,89.3462,1.0149497124667866,250.1376,1.0,drill,3.0,False
2301.0,1988.8175,90.5746,1153.7997,46.3533,15.4242,8.1173,138.8252,1.4163,250.3199,D,90.5746,1.0,250.2876,1.0001290515391095,drill,4.0,False
2302.0,1988.88,90.9582,1153.876,41.4816,15.0804,7.6875,138.918,1.4163,250.5399,D,90.6294,1.0036279617872346,250.3199,1.0008788753910496,drill,4.0,False
2303.0,1988.9392,91.1413,1153.7157,46.5066,15.4112,7.656,138.9937,1.4163,250.7847,D,90.6294,1.0056482774905273,250.5399,1.0009770898767023,drill,3.0,False
2304.0,1988.9954,91.4376,1154.3052,44.6214,15.3664,7.8693,138.9593,1.4164,250.9551,D,90.6294,1.0089176359989143,250.7847,1.000679467288076,drill,2.0,False
2305.0,1989.0533,91.1352,1153.7185,46.3398,15.5703,7.867,138.769,1.4164,251.2128,D,90.6819,1.0049987924822925,250.9135,1.001192841357679,drill,1.0,False
2306.0,1989.1055,86.7642,1154.2522,42.5969,15.6526,7.8835,138.8821,1.4164,250.9862,D,90.6819,0.9567973322129334,250.9551,1.0001239265510047,low_pressure_event,0.0,False
2307.0,1989.1588,77.4354,1154.9279,57.1311,16.487,8.4057,138.6755,1.4165,250.2876,D,90.6819,0.8539234400690766,250.9862,0.9972165800350776,low_pressure_event,0.0,False
2308.0,1989.2078,90.8387,1153.748,47.4898,15.7373,8.3473,139.0358,1.4165,251.7773,D,90.8387,1.0,251.2128,1.0022470988739427,low_pressure_event,0.0,False
2309.0,1989.2587,91.8947,1154.0116,45.0361,15.8346,8.3714,138.9711,1.4165,251.9649,D,90.9582,1.0102959381342198,251.7773,1.0007451029143613,low_pressure_event,0.0,False
2310.0,1989.3051,92.5551,1153.6475,45.6195,15.3604,7.8939,139.2609,1.4165,252.1347,D,91.1352,1.0155801490532748,251.9649,1.0006739033889245,drill,1.0,False
2311.0,1989.3486,92.5506,1154.5322,42.165,15.9255,7.9014,138.3805,1.4165,252.3952,D,91.1413,1.015462803361374,251.9649,1.0017077775515557,drill,1.0,False
2312.0,1989.3864,93.1232,1153.9846,39.1141,16.1876,8.0497,138.7276,1.4165,252.6525,D,91.4376,1.018434429600077,251.9649,1.0027289515325348,low_pressure_event,0.0,False
2313.0,1989.4327,73.5395,1154.7682,51.828,15.4609,7.2772,139.3558,1.4166,250.9135,D,91.8947,0.8002583391642827,251.9649,0.9958271965658709,low_pressure_event,0.0,False
2314.0,1989.4755,90.5567,1154.2748,24.324,13.7459,6.1389,139.2537,1.4166,252.8572,D,92.2535,0.9816072018947791,251.9649,1.0035413662776045,low_pressure_event,0.0,False
2315.0,1989.5087,93.5353,1153.9445,5.3575,12.1265,3.4307,138.7535,1.4168,253.4186,D,92.2535,1.0138943237925933,251.9649,1.0057694543962274,low_pressure_event,0.0,False
2316.0,1989.5419,84.5197,1154.0153,18.5745,13.6187,3.9727,138.8284,1.4173,252.5814,D,92.2535,0.9161679502674696,251.9649,1.0024467693714483,low_pressure_event,0.0,False
2317.0,1989.5801,80.5829,1154.7201,50.6383,13.6381,4.3987,138.9872,1.4174,252.4268,D,92.2535,0.8734942305711978,251.9649,1.001833191845372,low_pressure_event,0.0,False
2318.0,1989.6105,93.2185,1153.3878,40.2996,15.3856,5.6308,138.6976,1.4174,253.5802,D,92.2633,1.0103529789201124,251.9649,1.0064108135696679,low_pressure_event,0.0,False
2319.0,1989.6426,93.0303,1154.4087,30.8778,14.7559,5.1339,139.3062,1.4177,252.9142,D,92.2633,1.0083131646060783,251.9649,1.003767588263286,low_pressure_event,0.0,False
2320.0,1989.6686,92.3248,1153.8136,32.6777,15.1159,5.0147,138.5131,1.4179,251.9819,D,92.2633,1.000666570564894,251.8924,1.0003553104420777,drill,1.0,False
2321.0,1989.6967,92.2535,1153.6816,42.8115,14.8255,5.0012,139.2504,1.4178,251.8924,D,92.2535,1.0,251.7325,1.0006351980773243,drill,2.0,False
2322.0,1989.7211,92.6547,1154.3309,46.7195,14.6197,5.4811,138.9073,1.418,251.7325,D,92.2535,1.0043488864921115,251.5745,1.0006280445752649,drill,3.0,False
2323.0,1989.7443,92.5549,1153.9934,52.0792,14.4158,5.7104,138.7094,1.418,251.4965,D,92.2535,1.003267084717653,251.5745,0.9996899526780337,drill,4.0,False
2324.0,1989.7665,92.2633,1154.2843,53.4502,15.8982,6.9797,138.3382,1.418,251.5745,D,92.2633,1.0,251.6283,0.9997861925705496,drill,5.0,False
2325.0,1989.7849,91.9128,1154.1121,47.9755,16.0579,4.5672,138.7626,1.418,251.4481,D,92.2992,0.9958136148525665,251.6283,0.9992838643348145,drill,4.0,False
2326.0,1989.8035,92.0628,1154.5588,52.7047,16.9151,6.8569,138.6745,1.418,251.3946,D,92.2992,0.9974387643663216,251.6283,0.9990712491401007,drill,3.0,False
2327.0,1989.8193,91.5115,1153.686,52.0239,17.3635,6.6128,138.7401,1.418,251.3939,D,92.3248,0.9911908826230872,251.6283,0.9990684672590484,drill,2.0,False
2328.0,1989.8335,92.2992,1154.2213,42.1928,16.2666,5.7706,138.9419,1.418,251.3129,D,92.5549,0.9972373153663393,251.6283,0.9987465638801359,drill,1.0,False
2329.0,1989.8459,88.2226,1153.752,52.7698,17.7582,7.3869,138.5237,1.418,250.8912,D,92.5549,0.9531921054422834,251.6283,0.9970706792518965,low_pressure_event,0.0,False
2330.0,1989.8567,73.0564,1154.4113,61.3454,17.6251,6.8004,138.8114,1.4181,249.6453,D,92.5549,0.789330440635774,251.6283,0.9921193283903281,low_pressure_event,0.0,False
2331.0,1989.8661,90.7444,1154.3052,53.8606,17.5599,7.0469,138.705,1.4181,251.4051,D,92.6547,0.979382589334378,251.6283,0.9991129773558857,low_pressure_event,0.0,False
2332.0,1989.8757,92.9529,1153.5449,55.6818,17.4332,7.3213,138.7513,1.418,251.5584,D,92.6547,1.0032184012251941,251.6283,0.9997222093063459,low_pressure_event,0.0,False
2333.0,1989.8844,93.0098,1153.6665,55.7277,16.7317,5.8053,138.8784,1.4181,251.6283,D,92.5549,1.0049149207659454,251.5745,1.0002138531528433,drill,1.0,False
2334.0,1989.8915,93.653,1154.3052,53.1018,16.8824,6.9365,138.8051,1.4181,251.8817,D,92.2992,1.014667516078146,251.6283,1.0010070409409435,drill,2.0,False
2335.0,1989.8988,93.586,1153.8401,50.5312,16.1093,6.4752,138.9725,1.4181,252.084,D,92.2992,1.0139416159620018,251.8817,1.0008031548143435,drill,3.0,False
2336.0,1989.9071,93.6656,1153.652,55.8705,15.928,7.8526,138.618,1.4181,252.2523,D,92.2992,1.0148040286373012,252.084,1.000667634597991,drill,4.0,False
2337.0,1989.9143,93.5896,1154.3297,55.2452,15.8211,8.0828,138.9246,1.4182,252.3931,D,92.9529,1.0068497056035908,252.12,1.0010832143423767,drill,5.0,False
2338.0,1989.9193,93.5888,1153.6583,46.372,15.8366,6.1771,138.8894,1.4182,252.5058,D,92.9529,1.0068410990942724,252.2523,1.0010049462383495,drill,4.0,False
2339.0,1989.9243,94.0508,1153.799,46.0115,15.4297,6.4182,138.7423,1.4182,252.6355,D,93.0098,1.0111923689761724,252.3531,1.0011190668947598,drill,3.0,False
2340.0,1989.9303,93.5363,1154.3052,46.0599,15.4011,8.0953,138.8456,1.4182,252.7917,D,93.5363,1.0,252.3931,1.0015792824764227,drill,2.0,False
2341.0,1989.9355,94.1483,1153.6855,46.9348,15.201,6.8857,138.9754,1.4182,252.9634,D,93.586,1.0060083773213944,252.5058,1.0018122356001329,drill,1.0,False
2342.0,1989.9397,92.1437,1123.1338,36.2775,14.3124,6.3256,137.4589,1.4183,252.8203,D,93.5888,0.9845590498008308,252.6355,1.0007314886466867,low_pressure_event,0.0,False
2343.0,1989.9419,72.7221,953.1533,32.6655,14.2767,2.2308,128.9502,1.4184,251.2531,D,93.5896,0.7770318496927008,252.7917,0.9939135659912884,low_pressure_event,0.0,False
2344.0,1989.9456,82.224,1098.8579,44.4244,15.1627,3.1839,128.8494,1.4184,252.3531,D,93.653,0.877964400499717,252.8203,0.9981520471259626,low_pressure_event,0.0,False
2345.0,1989.9481,77.132,1154.2856,56.6118,15.4411,3.4603,129.052,1.4184,252.12,D,93.6656,0.8234826873473293,252.9634,0.9966659208407224,low_pressure_event,0.0,False
2346.0,1989.9503,91.5312,1153.6345,48.6449,15.7095,3.9813,128.8733,1.4184,253.6981,D,94.0508,0.9732102225605737,253.6981,1.0,low_pressure_event,0.0,False
2347.0,1989.9514,94.6137,1153.7605,50.7218,15.7056,4.423,128.8783,1.4184,254.13,D,94.1483,1.0049432650403671,253.8644,1.0010462278287149,low_pressure_event,0.0,False
2348.0,1989.9525,90.6566,1154.7452,50.1454,15.8018,4.164,128.8857,1.4184,253.8644,D,94.6137,0.9581762472031007,254.13,0.9989548656199583,drill,1.0,False
2349.0,1989.9529,94.6338,1153.5565,54.3678,16.0972,4.5785,129.0421,1.4185,254.3971,D,94.6338,1.0,254.3971,1.0,drill,2.0,False
2350.0,1989.9528,94.9967,1154.2079,54.2792,16.5302,5.0847,128.4776,1.4184,254.4757,D,94.6338,1.003834782075749,254.4757,1.0,drill,3.0,False
2351.0,1989.9521,95.2061,1153.4818,58.9254,16.6644,4.9426,128.8337,1.4184,254.4908,D,94.9967,1.0022042870962886,254.4908,1.0,drill,4.0,False
2352.0,1989.9512,95.2971,1153.4792,50.9717,16.4858,4.8647,128.8594,1.4185,254.5558,D,94.9967,1.0031622151085249,254.4908,1.0002554119834588,drill,5.0,False
2353.0,1989.9493,95.4703,1154.0691,55.0173,16.2057,4.9464,128.9081,1.4185,254.6736,D,94.9967,1.0049854363362094,254.4908,1.0007182970857884,drill,6.0,True
2354.0,1989.9473,95.4348,1153.526,48.3448,16.5707,4.9481,128.6884,1.4186,254.7223,D,95.1769,1.002709691112024,254.5558,1.0006540805591544,drill,7.0,True
2355.0,1989.9447,95.4164,1153.5448,50.4568,16.1696,5.1762,128.8686,1.4185,254.8426,D,95.1769,1.002516366891546,254.6386,1.0008011354130915,drill,6.0,True
