well_id,Depth(m),mode,SPP Avg(bar),Annular Press(barg),SPP_pred_lr,AP_pred_lr,warning_AP_trend,warning_AP_trend_seg,warning_AP_trend_local,rolling_abs_z_AP_lr_trend,rolling_abs_z_AP_lr_trend_seg,rolling_abs_z_AP_lr_trend_local,z_AP_lr_trend,z_AP_lr_trend_seg,z_AP_lr_trend_local,r_AP_lr_trend_lowess,r_AP_lr,warning_SPP_trend,warning_SPP_trend_seg,warning_SPP_trend_local,rolling_abs_z_SPP_lr_trend,rolling_abs_z_SPP_lr_trend_seg,rolling_abs_z_SPP_lr_trend_local,z_SPP_lr_trend,z_SPP_lr_trend_seg,z_SPP_lr_trend_local,r_SPP_lr_trend_lowess,r_SPP_lr,is_spike_r_SPP_lr,is_spike_r_AP_lr,r_SPP_lr_clean,r_AP_lr_clean
C,6809.0,drill,104.5824,266.264,93.05058028598786,259.0061716129788,0,0,0,0.8026935080864432,0.3871770418793112,0.556557207738097,0.8381548743442092,0.12559861265016528,0.05693890155453144,6.063189732824994,7.25782838702122,0,0,0,0.8583178847432905,0.7254568133479508,0.6238310069589984,-0.848225281726016,-0.7150498030071131,-0.026461345597704727,6.309085147659494,11.531819714012144,False,False,11.531819714012144,7.25782838702122
C,6810.0,drill,104.5536,266.0583,92.7738581582274,258.970364361913,0,0,0,0.7285102317716255,0.39329485768032807,0.614660833479644,0.7168927309075319,-0.0018385883874969431,-0.08876925332351661,5.668795412660083,7.087935638086947,0,0,0,0.9246717665234071,0.7938777680469962,0.6668182683396948,-0.9376781991930998,-0.8072893803990543,-0.11677597889241546,5.723541021038903,11.779741841772605,False,False,11.779741841772605,7.087935638086947
C,6811.0,drill,93.1207,257.2253,92.66401490169392,258.4256724378161,0,0,0,0.6621650669448819,0.3918677367970423,0.6488136677622879,0.6357118387220095,-0.08715347219759204,-0.1605147824328537,5.4047617919727715,-1.2003724378160996,0,0,0,0.9834563326554009,0.854493605861106,0.6757335942965594,-1.0136903185839188,-0.8856694485712845,-0.1969546678000074,5.225978154208372,0.4566850983060817,False,False,0.4566850983060817,-1.2003724378160996
C,6812.0,drill,93.7902,257.3761,92.64235565414107,257.90354440648446,0,0,0,0.6033398293317893,0.3833735601515036,0.6535327903287522,0.5654762357745143,-0.16096569750676573,-0.2270284296656192,5.17632674958615,-0.5274444064844488,0,0,0,1.0352726555019844,0.9079241239113639,0.6547149318289825,-1.1004398892748883,-0.9751214638441432,-0.3256041503238191,4.658129692209954,1.1478443458589282,False,False,1.1478443458589282,-0.5274444064844488
C,6813.0,drill,94.5582,258.1096,93.44268644273203,257.4602268940119,0,0,0,0.5514017410403051,0.3685489800409099,0.6315213665976114,0.47967824773248235,-0.25113279451547893,-0.35472263377370855,4.897276435890973,0.6493731059881043,0,0,0,1.0807202380785605,0.9547875010828384,0.6098871020337497,-1.2458883307552668,-1.1251009519855262,-0.6340159205641631,3.7060480491903927,1.115513557267974,False,False,1.115513557267974,0.6493731059881043
C,6814.0,drill,95.2067,258.7984,94.22167775435679,257.10106556262144,0,0,0,0.5056699605668071,0.34805245330127815,0.5886840966803544,0.33549102996990043,-0.4026624882542888,-0.6716256922439828,4.4283203535202285,1.6973344373785721,0,0,0,1.1185795137228818,0.9938261784639557,0.5693909777457179,-1.4817795581737225,-1.3683407226229805,-1.2533836412760284,2.161942762886851,0.9850222456432078,False,False,0.9850222456432078,1.6973344373785721
C,6815.0,drill,96.0664,259.5131,94.90332547125641,256.7584002333864,0,0,0,0.4671206405441489,0.3241763043386134,0.5608334351730436,0.12535097543454332,-0.6235035489260546,-1.255888687440823,3.744858544260951,2.754699766613612,0,0,0,1.1410962267840143,1.017044337869195,0.5566745845559348,-1.5958086749111307,-1.4859221032649834,-1.6443494941265333,1.4155268665703094,1.1630745287435929,False,False,1.1630745287435929,2.754699766613612
C,6816.0,drill,96.9706,260.2116,95.0676552405354,256.9650799363427,0,0,0,0.44330410984829527,0.30610570195011266,0.5614595463896478,0.03915830589325034,-0.7140854258829173,-1.5968745857489501,3.4645245641454787,3.2465200636572717,0,0,0,1.145284022388587,1.0213625927423438,0.5721776829723719,-1.5090197400110985,-1.3964294974992584,-1.4643307940348924,1.9836330002251499,1.902944759464603,False,False,1.902944759464603,3.2465200636572717
C,6817.0,drill,97.2374,260.8544,95.0088559759813,257.1109802652623,0,0,0,0.43593842451021164,0.2983649322704171,0.5883861131210538,0.1186073607839677,-0.6305905700819581,-1.440680278026013,3.722925538293951,3.7434197347376994,0,0,0,1.1360286794559786,1.0118189250242344,0.5994741215899563,-1.3864317346226267,-1.270022599540738,-1.0810965841793423,2.7860739779133983,2.2285440240186887,False,False,2.2285440240186887,3.7434197347376994
C,6818.0,drill,97.9799,261.4354,94.70675247915254,257.2307222783423,0,0,0,0.4398367665948456,0.30221664532952935,0.6164653833959474,0.23123825868764816,-0.5122241453065374,-1.0602002174319656,4.0892475011865335,4.204677721657731,0,0,0,1.1167922785592448,0.9919832668981641,0.6243809564259876,-1.2661793921101274,-1.1460241256192423,-0.6711780814399233,3.5732260894861874,3.273147520847459,False,False,3.273147520847459,4.204677721657731
C,6819.0,drill,98.4467,261.9233,94.10667215902268,257.3137165238327,0,0,0,0.4516343345698097,0.30299452037684843,0.6425745316153952,0.33807233799402014,-0.39994973173946063,-0.6357647336599627,4.436715827939997,4.609583476167302,0,0,0,1.0892845508608113,0.9636186115044509,0.6476704475359013,-1.1526381465380933,-1.028945814428634,-0.3274761737434514,4.316448461169647,4.340027840977328,False,False,4.340027840977328,4.609583476167302
C,6820.0,drill,98.7764,262.3308,93.30065306070985,257.3513856840044,0,0,0,0.46997179087316865,0.30080368581837025,0.6672929450962892,0.43490340335025135,-0.2981877177030116,-0.272723566022632,4.751650242833936,4.979414315995598,0,0,0,1.0535749774686847,0.9267966044441637,0.6663541650833767,-1.0476717208810347,-0.9207094481132211,-0.06518611406300814,5.003541468040708,5.475746939290147,False,False,5.475746939290147,4.979414315995598
C,6821.0,drill,99.103,262.621,92.59810812118005,257.3315891076791,0,0,0,0.49533169052212833,0.293970620361863,0.6870636627602872,0.521929026015229,-0.20673047097558747,0.009563655899767572,5.034693328789323,5.289410892320859,0,0,0,1.006446718072758,0.8782001935836942,0.6691699206246825,-0.951013104451724,-0.8210396980012686,0.12991734514778347,5.636252918265702,6.504891878819947,False,False,6.504891878819947,5.289410892320859
C,6822.0,drill,99.5464,262.9931,92.52527852658396,257.43064231076227,0,0,0,0.5311291939192844,0.2779027157764349,0.6913056859580072,0.5999164316000964,-0.12477169635509495,0.22051364556144243,5.288340418766176,5.56245768923776,0,0,0,0.9424612432998656,0.8122214271063899,0.6371658940590162,-0.8619259294739193,-0.7291772568011996,0.2734695479024109,6.219402954536677,7.021121473416045,False,False,7.021121473416045,5.56245768923776
C,6823.0,drill,100.0367,263.3133,92.54647152596812,257.5414310665655,0,0,0,0.5813592031324745,0.24755679177598103,0.6642780160865693,0.668980590514774,-0.05219056876928053,0.3700841330589473,5.512965443781831,5.771868933434519,0,0,0,0.8702706714251994,0.7377819562657432,0.5875053297059305,-0.7808703151221379,-0.6455965774365089,0.3724654054940961,6.749979712201108,7.4902284740318805,False,False,7.4902284740318805,5.771868933434519
C,6824.0,drill,100.4517,263.6118,92.48045704617527,257.6342146259043,0,0,0,0.6374291611582488,0.21127062193391052,0.6153513254027697,0.7276695942729553,0.009487067454732488,0.4608374025256226,5.703846200812577,5.9775853740957245,0,0,0,0.8037696489871888,0.669209277145789,0.5544657755488223,-0.7093951377368886,-0.5718947872354748,0.43590792486147006,7.217844500764297,7.971242953824728,False,False,7.971242953824728,5.9775853740957245
C,6825.0,drill,100.7283,263.8159,92.57312617116835,257.73924628215065,0,0,0,0.6880254938658295,0.18036473964197672,0.570495879891451,0.7753678621770411,0.05961428427418003,0.5099583074469203,5.858980568472004,6.076653717849354,0,0,0,0.7457800800004547,0.6094132024292161,0.5420329835931799,-0.6491321857420943,-0.5097545085079971,0.49037850143288375,7.612315900831878,8.15517382883165,False,False,8.15517382883165,6.076653717849354
C,6826.0,drill,100.8462,263.9914,92.76854911780696,257.8778177604949,0,0,0,0.730710243792686,0.15692658134762746,0.5455327284742503,0.8126753583464721,0.09882159790737745,0.5521520057245726,5.9803198766170995,6.113582239505092,0,0,0,0.6964827316968542,0.5585801306544395,0.5482706456699034,-0.6010744031074171,-0.46019961766558776,0.5462970344487134,7.926894264030585,8.07765088219304,False,False,8.07765088219304,6.113582239505092
C,6827.0,drill,101.0206,264.1176,92.65387510563146,257.93476903387017,0,0,0,0.7656593434175395,0.14032877041503897,0.5460211556811908,0.8405380803248976,0.12810317912959376,0.5978046318790283,6.07094089799434,6.1828309661298135,0,0,0,0.6557671633660297,0.5165961806341408,0.5703812212616378,-0.5647962883929908,-0.4227913579398344,0.6058599135359511,8.164364852999547,8.366724894368545,False,False,8.366724894368545,6.1828309661298135
C,6828.0,drill,101.1866,264.2241,92.67106061801432,257.98301832086423,0,0,0,0.7933417669385597,0.12966250944323063,0.5698156166999714,0.860076742466878,0.14863681266786916,0.6512833987336765,6.134488656214878,6.241081679135789,0,0,0,0.6234824606659146,0.48330573670447385,0.6049634142499195,-0.5389644398163647,-0.39615478907848467,0.6762522536837486,8.333455897116266,8.515539381985676,False,False,8.515539381985676,6.241081679135789
C,6829.0,drill,101.3249,264.3135,92.75320376964915,258.0252472867307,0,0,0,0.8138829762875885,0.123685680313816,0.6102735347543088,0.872453580927241,0.16164391947286796,0.7352560402097861,6.174743220846707,6.288252713269287,0,0,0,0.5998254652662953,0.4589117725967416,0.6302902701979781,-0.5219974365803361,-0.3786592254634148,0.7733232427910355,8.44451911755136,8.571696230350852,False,False,8.571696230350852,6.288252713269287
C,6830.0,drill,101.3706,264.4025,92.87751785077452,258.08187943212874,0,0,0,0.8251170151431517,0.11885556630901897,0.6286871610285665,0.8788011136323945,0.1683146889192467,0.850473639369251,6.1953880055670165,6.320620567871231,0,0,0,0.585931464532549,0.4445849424356608,0.6371473716668701,-0.5129500967911369,-0.3693300406552825,0.8994410288302477,8.503741519962727,8.493082149225472,False,False,8.493082149225472,6.320620567871231
