well_id,Depth(m),mode,SPP Avg(bar),Annular Press(barg),SPP_pred_lr,AP_pred_lr,warning_AP_trend,warning_AP_trend_seg,warning_AP_trend_local,rolling_abs_z_AP_lr_trend,rolling_abs_z_AP_lr_trend_seg,rolling_abs_z_AP_lr_trend_local,z_AP_lr_trend,z_AP_lr_trend_seg,z_AP_lr_trend_local,r_AP_lr_trend_lowess,r_AP_lr,warning_SPP_trend,warning_SPP_trend_seg,warning_SPP_trend_local,rolling_abs_z_SPP_lr_trend,rolling_abs_z_SPP_lr_trend_seg,rolling_abs_z_SPP_lr_trend_local,z_SPP_lr_trend,z_SPP_lr_trend_seg,z_SPP_lr_trend_local,r_SPP_lr_trend_lowess,r_SPP_lr,is_spike_r_SPP_lr,is_spike_r_AP_lr,r_SPP_lr_clean,r_AP_lr_clean,z_AP_predSPP_trend,rolling_abs_z_AP_predSPP_trend,warning_AP_predSPP_trend,z_common,rolling_abs_z_common,warning_common,z_diff,rolling_abs_z_diff,warning_diff,r_AP_lr_predSPP,r_AP_lr_predSPP_clean,r_AP_lr_predSPP_trend_lowess
D,3770.0,drill,125.0001,268.9158,116.66010063648442,267.36447192565026,0,0,0,0.541037916296337,1.2663705206938531,0.5765286931531476,0.5923913802615239,1.347548518555001,0.8515926447245852,1.3584097749238808,1.5513280743497262,0,0,0,0.36508267829753777,0.7950785934816211,0.23470194432420668,0.31756780847474164,-0.8870983130332621,-0.20120610254998011,10.279265753580415,8.339999363515588,False,False,8.339999363515588,1.5513280743497262,0.788450723647255,0.7844877725354146,0,0.7820732041814551,0.8128690612356572,0,-0.332964502463374,0.2965641861997857,0,4.869317605890558,4.869317605890558,5.170809304716343
D,3771.0,drill,124.7084,268.7551,112.42812425276946,265.97092677430345,0,0,0,0.5273971388039373,1.2448075934713956,0.5619236185001318,0.5830554739338044,1.3327906010673458,0.7202170929800534,1.312300200117288,2.784173225696577,0,0,0,0.4126812143316726,0.7217945389063973,0.2048945873129256,0.35878640072369394,-0.8058240449812456,-0.19358983218152062,10.894450762772273,12.280275747230533,False,True,12.280275747230533,1.5295551527459565,0.7876936573196835,0.7838787497209225,0,0.8106838235376188,0.8460956646779214,0,-0.3032832296391428,0.26943510381191593,0,7.669764290846331,7.669764290846331,5.16630594818021
D,3772.0,drill,124.5414,270.0723,113.7609567475186,268.5645177688578,0,0,0,0.5100503418617357,1.2173863031368934,0.5386288644865774,0.5685682270644824,1.3098896007342622,0.608418067249672,1.2407484118051886,1.507782231142187,0,0,0,0.4638267197452366,0.659026966236736,0.17947294258972046,0.4043666856052263,-0.7159494498234474,-0.1850979575387622,11.574733772062231,10.78044325248139,False,False,10.78044325248139,1.507782231142187,0.7865253958267935,0.7828662983668614,0,0.8420878664419433,0.8815450871649877,0,-0.27022701548717487,0.24612820471995933,0,5.796679184010202,5.796679184010202,5.159356625725472
D,3773.0,drill,124.899,270.5348,115.11385877608414,268.3073066998727,0,0,0,0.48916259169902765,1.1843675813777925,0.5038127502473294,0.5483028059892915,1.2778546379163238,0.5077640297374463,1.140658509844715,2.227493300127321,0,0,0,0.5180392569338291,0.6072729307887991,0.15868386310232868,0.455125491904619,-0.6158639155028984,-0.17240506630408958,12.332305901921988,9.785141223915858,False,False,9.785141223915858,2.227493300127321,0.784964957040875,0.7814635440093041,0,0.8768763657340288,0.9188872427178016,0,-0.23323172250079044,0.22685811832952021,0,6.120418794538352,6.120418794538352,5.150074463846284
D,3774.0,drill,125.4331,270.331,116.04011630712615,268.70340607331383,0,0,0,0.46479053631533085,1.14584097563313,0.45416483531984503,0.5185157739430997,1.230768201344588,0.39012063510314804,0.9935418471247548,1.6275939266861883,0,0,0,0.574981715677431,0.5671161580241028,0.14255039589334376,0.5146187039640292,-0.49855599690665203,-0.14422967960338323,13.220238512200586,9.392983692873841,False,False,9.392983692873841,1.6275939266861883,0.7830314607557525,0.7796842629526881,0,0.917577231081198,0.9578934997320677,0,-0.18979648048440306,0.21186984018175897,0,5.364503272174659,5.364503272174659,5.138573195309978
D,3775.0,drill,130.4098,269.5522,116.27276942936476,269.08362726689705,0,0,0,0.43698993968692706,1.1018946359048283,0.3895750804207866,0.47597732940949267,1.1635247187684827,0.24058001740796048,0.783446595359567,0.46857273310297387,0,0,0,0.6345584527263047,0.5393758733224145,0.1310919813012741,0.5935775773328215,-0.34286594809321697,-0.07008356234884097,14.398694946272371,14.137030570635233,False,False,14.137030570635233,0.46857273310297387,0.780742579288923,0.7775427079633616,0,0.9717911022685936,0.9985063064450576,0,-0.1323456420839528,0.20149196035470626,0,6.092856068859533,6.092856068859533,5.124957942671355
D,3776.0,drill,132.41,269.34,115.0293278655113,268.3211607531065,0,0,0,0.4059080979081115,1.0527614033900423,0.32072724745118925,0.42572077594962016,1.0840806837557742,0.09376044902789808,0.5352319893068991,1.0188392468934921,0,0,0,0.6969875456423631,0.5253661423308457,0.12521560122010583,0.6887086826731791,-0.1552877089137024,0.034129593402551096,15.818520969436157,17.38067213448869,False,False,17.38067213448869,1.0188392468934921,0.7781143100253477,0.7750534320611866,0,1.0372004849374739,1.0408901575186553,0,-0.0632193253769559,0.19622959136020107,0,7.933574569974837,7.933574569974837,5.10932386526521
D,3777.0,low_pressure_event,120.1332,266.1765,115.77181804489824,264.1414537883932,0,0,0,0.3717745414519417,0.9988041128970245,0.2591305884515072,0.3771945459437667,1.0073718915641665,-0.005469801883779095,0.2955633643236642,2.0350462116067547,0,0,0,0.7628142767431422,0.5270254257577566,0.1278793569607764,0.7738135771996401,0.012520982089275776,0.09138148178847073,17.088706399479896,4.361381955101763,False,False,4.361381955101763,2.0350462116067547,0.775161095185397,0.7722310646653726,0,1.0952904947296704,1.0854409703387797,0,-0.0009528391054995704,0.19681075968870104,0,3.770180597034141,3.770180597034141,5.0917568716376405
D,3778.0,low_pressure_event,115.3254,264.9951,115.71966900486883,261.9428498920106,0,0,0,0.33488962210351164,0.9404975514154992,0.20767111201634975,0.33401865008104076,0.9391207452661577,-0.05257963693575197,0.08231977229950202,3.05225010798938,0,0,0,0.8325627592675319,0.5462747742110696,0.14393828806040282,0.8457051177759778,0.15427575877314514,0.0986392886051961,18.161683316865894,-0.394269004868832,False,False,-0.394269004868832,3.05225010798938,0.7718957982687441,0.7690900695914398,0,1.1438165769887938,1.1325395763927955,0,0.05219107033832946,0.20395613658050332,0,2.8953939292600808,2.8953939292600808,5.0723334794241834
D,3779.0,low_pressure_event,130.1534,266.8716,114.50332274354524,266.60525344280086,0,0,0,0.2964203793313527,0.8784183760592522,0.165272371626549,0.29429554201542907,0.8763276611662344,-0.06788687751982977,-0.11387067334190079,0.26634655719914235,0,0,0,0.9062994303341775,0.5842245484817469,0.1789082060328397,0.9123084785604403,0.2856033733813119,0.08717679202570604,19.155734469048067,15.650077256454765,False,False,15.650077256454765,0.26634655719914235,0.7683307987485481,0.7656445301799617,0,1.1883914297136442,1.182242912243441,0,0.10180759373449441,0.21809443704466636,0,6.492581145643214,6.492581145643214,5.051127327062231
