well_id,Depth(m),mode,SPP Avg(bar),Annular Press(barg),SPP_pred_lr,AP_pred_lr,warning_AP_trend,warning_AP_trend_seg,warning_AP_trend_local,rolling_abs_z_AP_lr_trend,rolling_abs_z_AP_lr_trend_seg,rolling_abs_z_AP_lr_trend_local,z_AP_lr_trend,z_AP_lr_trend_seg,z_AP_lr_trend_local,r_AP_lr_trend_lowess,r_AP_lr,warning_SPP_trend,warning_SPP_trend_seg,warning_SPP_trend_local,rolling_abs_z_SPP_lr_trend,rolling_abs_z_SPP_lr_trend_seg,rolling_abs_z_SPP_lr_trend_local,z_SPP_lr_trend,z_SPP_lr_trend_seg,z_SPP_lr_trend_local,r_SPP_lr_trend_lowess,r_SPP_lr,is_spike_r_SPP_lr,is_spike_r_AP_lr,r_SPP_lr_clean,r_AP_lr_clean,z_AP_predSPP_trend,rolling_abs_z_AP_predSPP_trend,warning_AP_predSPP_trend,z_common,rolling_abs_z_common,warning_common,z_diff,rolling_abs_z_diff,warning_diff,r_AP_lr_predSPP,r_AP_lr_predSPP_clean,r_AP_lr_predSPP_trend_lowess
A,4958.0,drill,123.8215,268.842,129.1677618198909,268.0062198900137,0,0,0,0.8132804976362628,0.6298672312338475,0.23548431002082085,0.8766029280143118,-0.005713686201312845,0.42686947807866543,0.8535414134286466,0.8357801099862741,0,0,0,0.7388695344167711,0.4102875128296347,0.6451577732748449,-0.7449479633903696,-0.42776313313883657,-0.18859054318660942,-5.533382291536565,-5.346261819890898,False,False,-5.346261819890898,0.8357801099862741,-0.5465568523537899,0.5324721015349183,0,-0.9132318131477777,0.8989742919862385,0,-0.1402836999410988,0.14594502441025328,0,-0.8608842052791488,-0.8608842052791488,-1.6913563345923766
A,4959.0,drill,123.8175,268.8551,129.34393489841256,267.9153308505868,0,0,0,0.8541594012460202,0.558548731053825,0.24627093703380756,0.8963325016060337,0.07975130791192088,0.35376263489319815,0.8875479607415541,0.9397691494131664,0,0,0,0.7452027377725964,0.4284956152304504,0.6292362095817566,-0.7375397917820075,-0.40646447278178377,0.2962932563995816,-5.478660884157684,-5.52643489841256,False,False,-5.52643489841256,0.9397691494131664,-0.5277639629527506,0.5118941886433093,0,-0.8947048652337475,0.8889017612774534,0,-0.14833391109419594,0.16497405719811364,0,-0.8140740402130291,-0.8140740402130291,-1.6593251215021871
A,4960.0,drill,123.5033,268.8201,129.13361657772774,267.81584640931595,0,0,0,0.8929787445950457,0.5173867577756525,0.27101840625434204,0.9202507526442567,0.1833609056904687,0.29377261733056637,0.9287742514057679,1.0042535906840726,0,0,0,0.7544517255817903,0.4550866636575934,0.6199817387865636,-0.731876343222386,-0.39018193051658284,0.527945096770996,-5.436827096796364,-5.63031657772774,False,False,-5.63031657772774,1.0042535906840726,-0.5071747661395337,0.489786836414743,0,-0.876141441666528,0.8798095246015472,0,-0.15888800889859658,0.1871463378720052,0,-0.7825569963950443,-0.7825569963950443,-1.6242322235232567
A,4961.0,drill,123.3505,268.6613,128.96399585564373,267.7335144199172,0,0,0,0.9299456426741013,0.5072265510743905,0.31769997405238315,0.9462020444392542,0.2957772734431329,0.2411422237825812,0.9735047585378596,0.9277855800827979,0,0,0,0.7666159783177496,0.49005916446036957,0.6684370119888503,-0.7269598305313912,-0.376046845709903,0.6676656487985371,-5.400510646790848,-5.613495855643734,False,False,-5.613495855643734,0.9277855800827979,-0.48451603130869036,0.46612041863151804,0,-0.8566427971509386,0.8716762656982987,0,-0.1714336544870016,0.21248244797058127,0,-0.8536868623490363,-0.8536868623490363,-1.5856119375080204
A,4962.0,drill,123.153,268.6579,128.83863774059878,267.6282439067239,0,0,0,0.9647270950698897,0.5272836146102058,0.3909515910763847,0.9680503740648707,0.39042034082401017,0.17277869895408632,1.011163264012771,1.02965609327606,0,0,0,0.7811495793753261,0.5318435950938099,0.7156305015375097,-0.7254078706498233,-0.37158492606862775,0.7508317980696666,-5.389046896569525,-5.685637740598779,False,False,-5.685637740598779,1.02965609327606,-0.4596207092359373,0.4408837244358031,0,-0.8379417447370855,0.8641080359606498,0,-0.18793990418808224,0.24060429343397485,0,-0.7747109558852685,-0.7747109558852685,-1.5431795393150556
A,4963.0,drill,123.3636,268.6362,129.0200727317323,267.745171323294,0,0,0,0.9954424993498622,0.5720812532576367,0.47277422234246713,0.9858234519909047,0.467410144646221,0.09588131281365232,1.0417975305151783,0.8910286767059574,0,0,0,0.7961322181764217,0.5749190193613488,0.7265149435945927,-0.7342472149371133,-0.3969982401367761,0.7300525546857949,-5.454339844044041,-5.656472731732308,False,False,-5.656472731732308,0.8910286767059574,-0.4324756120728851,0.41408545774080197,0,-0.824997622743909,0.8557531253528924,0,-0.21338474675482952,0.27014785503437905,0,-0.9040827034542644,-0.9040827034542644,-1.496912551145821
A,4964.0,drill,123.103,267.7573,126.91314144565852,267.46854185434967,0,0,0,1.020165333400306,0.6331142332053996,0.5317120377326889,1.0050922031988585,0.5508789383786967,0.050918951362868656,1.0750097890856756,0.2887581456503199,0,0,0,0.8100338070211512,0.6148864006370577,0.7043410422312044,-0.7516549860199162,-0.4470459743776296,0.631985452993226,-5.58292457227916,-3.8101414456585303,False,False,-3.8101414456585303,0.2887581456503199,-0.4031667457677054,0.38575861429609487,0,-0.8165822776086197,0.8455529300049057,0,-0.24641839784610503,0.30000786586511674,0,-0.9204102873117108,-0.9204102873117108,-1.4469575643410157
A,4965.0,drill,114.8748,267.5721,120.80272370228886,264.44979141467843,0,0,0,1.0394996729167894,0.7006877855967392,0.5605551385637368,1.0294266942195058,0.6562916135264635,0.08115883657880159,1.1169535247869058,3.122308585321548,0,0,0,0.8228144672117558,0.6516310867659979,0.7024817110924918,-0.7756771046293295,-0.5161101068474027,0.46581447917694385,-5.760367024752282,-5.927923702288865,False,True,-5.927923702288865,1.480826801544481,-0.37183816048525475,0.3559675610781525,0,-0.8114158254776014,0.8335247657446269,0,-0.2855572559114906,0.3301106131030306,0,1.2410508115496555,1.2410508115496555,-1.3935601026957165
A,4966.0,drill,121.2071,269.176,122.02918017786078,266.50310454256135,0,0,0,1.0551619436145685,0.76777212413286,0.5700244775352276,1.0610347669855147,0.7932121475825598,0.2306039179938397,1.1714342471902577,2.672895457438642,0,0,0,0.8342160175059322,0.6844108008570442,0.7416873454696883,-0.8105220632040977,-0.6162901481685089,0.17359181617139727,-6.0177537692923035,-0.8220801778607836,False,False,-0.8220801778607836,2.672895457438642,-0.338680844575958,0.32481082670233535,0,-0.8126091690505759,0.81955574111691,0,-0.3336421253352819,0.36020386478885036,0,2.412003988024594,2.412003988024594,-1.337045692978035
A,4967.0,drill,123.6099,269.6536,125.27405370053948,267.8783954680862,0,0,0,1.0681791719043316,0.8241604355164375,0.5721756116560617,1.0978002680747432,0.9524737413292881,0.49560575792319395,1.234804484081651,1.7752045319138006,0,0,0,0.8435115264612819,0.71113559862799,0.7589998224802961,-0.8553065423664881,-0.7450465352196117,-0.24924202049666802,-6.348560054304649,-1.6641537005394866,False,False,-1.6641537005394866,1.7752045319138006,-0.303930913037271,0.2924209538935957,0,-0.8197046657214359,0.8032255598289886,0,-0.38988144647968964,0.38967988091058814,0,1.24707659992265,1.24707659992265,-1.2778167772838034
