well_id,Depth(m),mode,SPP Avg(bar),Annular Press(barg),SPP_pred_lr,AP_pred_lr,warning_AP_trend,warning_AP_trend_seg,warning_AP_trend_local,rolling_abs_z_AP_lr_trend,rolling_abs_z_AP_lr_trend_seg,rolling_abs_z_AP_lr_trend_local,z_AP_lr_trend,z_AP_lr_trend_seg,z_AP_lr_trend_local,r_AP_lr_trend_lowess,r_AP_lr,warning_SPP_trend,warning_SPP_trend_seg,warning_SPP_trend_local,rolling_abs_z_SPP_lr_trend,rolling_abs_z_SPP_lr_trend_seg,rolling_abs_z_SPP_lr_trend_local,z_SPP_lr_trend,z_SPP_lr_trend_seg,z_SPP_lr_trend_local,r_SPP_lr_trend_lowess,r_SPP_lr,is_spike_r_SPP_lr,is_spike_r_AP_lr,r_SPP_lr_clean,r_AP_lr_clean,z_AP_predSPP_trend,rolling_abs_z_AP_predSPP_trend,warning_AP_predSPP_trend,z_common,rolling_abs_z_common,warning_common,z_diff,rolling_abs_z_diff,warning_diff,r_AP_lr_predSPP,r_AP_lr_predSPP_clean,r_AP_lr_predSPP_trend_lowess
B,5485.0,drill,121.1907,259.8315,124.07858062472918,265.39320228238,1,1,0,2.0882195670538404,1.5720176372256762,0.6754452445130814,-2.120451393321697,-1.5983212102960531,-0.16824780168604483,-5.387144720255991,-5.561702282379997,0,0,0,0.16906900688654292,0.4072125097392695,0.23806160108464827,0.045834205388377736,-0.3576872869298025,-0.3138923362676234,-3.523122069946244,-2.8878806247291777,False,False,-2.8878806247291777,-5.561702282379997,-1.35461288592769,1.3047871035250358,0,-0.9254462800817298,0.8583716066190488,0,0.9902656349625676,0.9868760111955642,1,-6.40843730718359,-6.40843730718359,-6.458983531797037
B,5486.0,drill,121.0148,259.9906,124.04806760557254,265.3428539401529,1,1,0,2.0667668144032962,1.554510591791299,0.7002650382663246,-2.0676272596536385,-1.555212779260521,0.08376327493033114,-5.32640783809618,-5.352253940152934,0,0,0,0.15249924105320864,0.4354758149337937,0.21567403903223487,0.020743306157860887,-0.40429746573335174,-0.23214250873950568,-3.6119221173687612,-3.033267605572547,False,False,-3.033267605572547,-5.352253940152934,-1.3434475423067018,1.3199665333539357,0,-0.935293134885018,0.9029231340767016,0,0.9646285997819221,0.9637914392710328,1,-6.241616851918479,-6.241616851918479,-6.438888120421325
B,5487.0,drill,120.7851,260.0315,124.29920216265216,265.30270441290514,1,1,0,2.0476693892944726,1.538925669217211,0.708052464153821,-2.0169190660973486,-1.5138311130964526,0.3481126502083624,-5.268103851590338,-5.271204412905149,0,0,0,0.1434223185411803,0.47765822138269964,0.21890066938872335,-0.006221612732076751,-0.454388922374115,-0.15709215085049064,-3.7073545709517117,-3.514102162652165,False,False,-3.514102162652165,-5.271204412905149,-1.332588529010913,1.3341826685849156,0,-0.9466817299477908,0.9451285356951573,0,0.9378830408422548,0.9416906889007588,1,-6.301549419681351,-6.301549419681351,-6.419344043076225
B,5488.0,drill,120.6198,260.0354,124.33888622112384,265.2118078595159,1,1,0,2.0315080779472794,1.5257368343556272,0.6981188697067875,-1.9687330388957123,-1.4745077227016177,0.6426542241760959,-5.212699837313717,-5.176407859515905,0,0,0,0.1414144772354286,0.5329725262133351,0.24820118680601333,-0.040796194725010664,-0.5186164908619195,-0.11830210704354126,-3.829718639787159,-3.7190862211238453,False,False,-3.7190862211238453,-5.176407859515905,-1.3249152706475074,1.3480093383525127,0,-0.9657038383091242,0.9851706411675667,0,0.9080093064358005,0.921202447336139,1,-6.266854790294133,-6.266854790294133,-6.40553369485596
B,5489.0,low_pressure_event,119.5476,259.6761,124.24433861033071,264.81855573241063,0,0,0,2.0188151736322255,1.515378478196973,0.6716381229816174,-1.9262093281203507,-1.4398052046280836,0.9542801644661699,-5.163806321584887,-5.14245573241061,0,0,0,0.1460755802443214,0.6006754140150595,0.30433061153477775,-0.07850635433131613,-0.5886688738320165,-0.10358743412260132,-3.963179937072104,-4.696738610330712,False,False,-4.696738610330712,-5.14245573241061,-1.321025529975615,1.3617737445707754,0,-0.9896184858802176,1.0230020577023848,0,0.8785937348524027,0.9028368407532004,0,-6.519553196086804,-6.519553196086804,-6.398532930562456
B,5490.0,low_pressure_event,98.4214,256.6495,124.29994358062088,258.72391399495785,0,0,0,2.009984272184928,1.5081718042851093,0.6306696777684029,-1.897443480613706,-1.416330128610535,1.2028410471444684,-5.130731517155209,-2.0744139949578653,0,0,0,0.15692014145640115,0.6679642578856256,0.3698672926172775,-0.11532602715723125,-0.6570670415555866,-0.10015803356228453,-4.093489682569236,-25.87854358062087,True,True,-6.515088519937002,-4.721927969196798,-1.319552704969833,1.375382014742254,0,-1.0146124816674027,1.0582377392582487,0,0.8515168499670385,0.8868461594342788,0,-9.662078475608723,-6.632170931557397,-6.395882136697053
B,5491.0,low_pressure_event,115.8332,259.5213,124.1666384295433,263.822700205983,0,0,0,2.0053048503178155,1.5043530471974462,0.5976822456401664,-1.8876010736088489,-1.4082979907574331,1.3029398782543082,-5.119414774732524,-4.301400205982986,0,0,0,0.1729195820596477,0.7281155489876644,0.4374081648458167,-0.15272391424911322,-0.7265393306199613,-0.12381460286138474,-4.225845805669916,-8.333438429543293,False,False,-8.333438429543293,-4.301400205982986,-1.3240396121228326,1.3889212266834314,0,-1.0442295037065616,1.0907077134331644,0,0.8282452728767602,0.8735235224104198,0,-6.74478866702799,-6.74478866702799,-6.403957682609914
B,5492.0,low_pressure_event,120.9746,260.1375,124.0194944356352,265.2689020767117,0,0,0,2.0063710683049876,1.5052231605599795,0.5855611905890914,-1.8963869124400645,-1.4154678902152218,1.2259683004099182,-5.129516681204287,-5.131402076711709,0,0,0,0.19146014852842666,0.7820074174411324,0.5012680309327335,-0.19294592929137075,-0.8012578688331512,-0.2003482471885549,-4.36819689521706,-3.0448944356352,False,False,-3.0448944356352,-5.131402076711709,-1.3389155967952646,1.4033811035937491,0,-1.083189672934633,1.121446076306452,0,0.8103229229260965,0.8632345135739496,0,-6.024174008973944,-6.024174008973944,-6.430731514366366
B,5493.0,low_pressure_event,119.885,259.8596,123.94967024778,265.0024702473764,0,0,0,2.013264179330114,1.5108484530278923,0.590944423289089,-1.918954339421996,-1.4338845930013622,1.016945543029722,-5.155464577706763,-5.142870247376379,0,0,0,0.21055892996634207,0.8288388605107954,0.549191076728872,-0.23442134019611552,-0.8783047813594906,-0.3339689949338912,-4.514983920320179,-4.0646702477800005,False,False,-4.0646702477800005,-5.142870247376379,-1.3653783151384202,1.417462405717597,0,-1.1312291848269516,1.1492292287187003,0,0.799707346211928,0.85536532960112,0,-6.334643423040461,-6.334643423040461,-6.47835917628854
B,5494.0,low_pressure_event,99.9666,256.8865,124.0069212110781,259.20145190795176,0,0,0,2.025678579814967,1.5209795292990467,0.6009591761345147,-1.9506690290543052,-1.459766144025348,0.7457690733203046,-5.191929943689609,-2.3149519079517518,0,0,0,0.22907374732015573,0.868370810566849,0.5661640524693378,-0.27295795223411473,-0.9498924259899996,-0.502277871630775,-4.651370143270507,-24.040321211078094,True,True,-5.48264096395561,-4.809597000844917,-1.401532647990372,1.4304697429212565,0,-1.1840436584518668,1.1734744556236936,0,0.7980228204447942,0.849515255379902,0,-9.363644226685324,-6.417123327539741,-6.543429828508208
B,5495.0,low_pressure_event,117.3206,259.788,124.22121168013122,264.26432375431347,0,0,0,2.0433653707980004,1.5354132692657656,0.5915078196690708,-1.9899786106119888,-1.4918456930485946,0.4756886097597989,-5.237127872307305,-4.476323754313455,0,0,0,0.24658265177370955,0.9008962756662355,0.5624868958908944,-0.30595183163780054,-1.0111835979125317,-0.6886382738465567,-4.768139894277942,-6.90061168013122,False,False,-6.90061168013122,-4.476323754313455,-1.4446845119661273,1.44240610660913,0,-1.23788682995396,1.194295404400353,0,0.805205600218893,0.845574874016051,0,-6.499603232039021,-6.499603232039021,-6.621094653493223
B,5496.0,low_pressure_event,120.5232,260.1906,124.082565809597,265.1742877048386,0,0,0,2.066260286026474,1.5540972268748574,0.5610548720540411,-2.0366862904465135,-1.5299626417832188,0.2322685146850868,-5.29083209136548,-4.983687704838587,0,0,0,0.26049318517152115,0.9267372167567866,0.5906790201831136,-0.3329879935346689,-1.0614073993234459,-0.8945382668086062,-4.863824486388725,-3.559365809596997,False,False,-3.559365809596997,-4.983687704838587,-1.4922596786101667,1.453510007579176,0,-1.2906450063185735,1.2119832805694108,0,0.8197288697544403,0.84359028519408,0,-6.027304144959601,-6.027304144959601,-6.706720548891814
B,5497.0,drill,121.2958,260.0591,125.63298975383682,265.60470196119394,1,1,0,2.094024701041849,1.5767550593241932,0.5090251768515807,-2.088779409970589,-1.5724745107812188,0.025089379901844393,-5.350728457707289,-5.545601961193938,0,0,0,0.2709733452528917,0.9462057153065868,0.6381280720771687,-0.35300302332272526,-1.0985883751270162,-1.1180232592634496,-4.934660353131229,-4.3371897538368245,False,False,-4.3371897538368245,-5.545601961193938,-1.5377419162484582,1.4639979136372814,0,-1.3369585682649328,1.226809942325002,0,0.8377369051232287,0.8435957624267557,1,-6.8172786511323125,-6.8172786511323125,-6.788579585805941
B,5498.0,drill,121.3358,260.1063,126.55376999419724,265.78395609340447,1,1,0,2.1255609947808045,1.6024910260000478,0.4393844038656631,-2.1416818937664917,-1.6156468813619593,-0.13482198236744405,-5.4115554263891426,-5.677656093404494,0,0,0,0.27797102348566916,0.9592049717558242,0.7006872703213193,-0.3628477988260442,-1.116876549746617,-1.3084328884857643,-4.969502330037959,-5.217969994197233,False,False,-5.217969994197233,-5.677656093404494,-1.5699827169802494,1.4743388640865571,0,-1.3667175646109224,1.2390702042425576,0,0.8535732864339065,0.8459598128823943,1,-7.207580119566501,-7.207580119566501,-6.846606653828267
B,5499.0,drill,121.0402,260.0326,126.6954501743094,265.7174385249613,1,1,0,2.1596031196498036,1.6302719376840868,0.3632131545581542,-2.187444898551558,-1.6529929048320735,-0.2240274144964706,-5.464173463560856,-5.684838524961322,0,0,0,0.28139858251079847,0.9655721863204857,0.7738976188662559,-0.3566347441425731,-1.1053348514179815,-1.3238034883859735,-4.9475134987305545,-5.655250174309401,False,False,-5.655250174309401,-5.684838524961322,-1.5800390952160894,1.4849874775468745,0,-1.3694352047570966,1.249023561260169,0,0.8650775127772111,0.8510658694408332,1,-7.342974375733718,-7.342974375733718,-6.864706146728699
B,5500.0,drill,120.9721,260.0055,126.82261343597976,265.6519961796812,1,1,0,2.1949510693173955,1.6591184997511186,0.2944459441754166,-2.2238480586985947,-1.68270059731474,-0.24899629218600886,-5.506029605717187,-5.646496179681208,0,0,0,0.2815442794305172,0.9658428406089918,0.846962298658357,-0.3323159269571093,-1.0601589329747452,-1.0327380232097012,-4.861445952904927,-5.850513435979764,False,False,-5.850513435979764,-5.646496179681208,-1.5658324177854062,1.496624989905225,0,-1.3421935662654532,1.2573555484448318,0,0.8722278753701225,0.8591918100656339,1,-7.361883788472198,-7.361883788472198,-6.839136935700122
B,5501.0,drill,121.0661,260.0734,126.8044064565301,265.6509792276898,1,1,0,2.2306793785282055,1.6882754635606678,0.2444942420962728,-2.253843266926437,-1.7071789233278412,-0.23398456761171793,-5.54051792196562,-5.577579227689796,0,0,0,0.2794070116676265,0.9618725391995375,0.9040365143972544,-0.29846556646506545,-0.997276716574155,-0.4867371448464905,-4.741645000800873,-5.738306456530097,False,False,-5.738306456530097,-5.577579227689796,-1.5385576003615926,1.5107382647462002,1,-1.2989715384599163,1.2658238642612831,0,0.8768774864636523,0.8706826789387881,1,-7.260067422732902,-7.260067422732902,-6.790047655966832
B,5502.0,drill,121.4385,260.0558,126.96724918762465,265.81495244943125,1,1,0,2.266269941281201,1.7173200159918416,0.22179529287885716,-2.282220930842848,-1.7303372125972363,-0.2063423032267044,-5.573146395157296,-5.759152449431269,0,0,0,0.2767262759472694,0.956892663025991,0.9278039740541631,-0.2688551795353838,-0.9422708988649142,0.10193480217384315,-4.636849882084809,-5.528749187624641,False,False,-5.528749187624641,-5.759152449431269,-1.5116339843290176,1.5293873560966627,1,-1.2589959615976842,1.277115196811729,0,0.8787773203844911,0.885765144302101,1,-7.380197841830466,-7.380197841830466,-6.741590469313007
